#EffectorID Species Value1  Value2
effector_3	species_10	7.4	97.2
effector_3	species_11	7.3	16.2
effector_3	species_12	59.9	24.8
effector_3	species_13	66.6	23.8
effector_3	species_14	79.0	50.7
effector_3	species_15	43.3	15.2
effector_3	species_16	14.3	37.2
effector_3	species_17	22.0	51.5
effector_3	species_18	12.9	24.3
effector_3	species_19	43.5	49.1
effector_3	species_20	21.3	81.6
effector_3	species_21	8.2	3.3
effector_3	species_22	93.0	18.3
effector_3	species_23	49.9	74.5
effector_3	species_24	100.0	98.3
effector_3	species_25	80.4	20.2
effector_3	species_26	62.1	5.3
effector_3	species_27	32.4	14.5
effector_3	species_28	57.0	13.1
effector_3	species_29	62.0	19.3
effector_3	species_30	6.8	47.9
effector_3	species_31	58.8	34.8
effector_3	species_32	76.9	28.6
effector_3	species_33	17.2	64.0
effector_3	species_34	45.2	7.7
effector_3	species_35	98.6	24.1
effector_3	species_36	66.5	77.2
effector_3	species_37	74.3	92.1
effector_3	species_38	82.9	99.8
effector_4	species_0	5.6	52.7
effector_4	species_1	31.3	86.4
effector_4	species_2	18.4	80.3
effector_4	species_3	84.3	59.0
effector_4	species_4	80.6	42.2
effector_4	species_5	56.6	91.2
effector_4	species_6	51.5	47.1
effector_4	species_7	14.8	98.4
effector_4	species_8	66.6	86.9
effector_4	species_9	8.6	63.0
effector_4	species_10	49.8	16.6
effector_4	species_11	66.7	53.3
effector_4	species_12	61.1	9.6
effector_4	species_13	75.9	17.2
effector_4	species_14	76.6	8.2
effector_4	species_15	29.8	8.2
effector_4	species_16	70.2	40.9
effector_4	species_17	61.9	10.1
effector_4	species_18	32.3	40.5
effector_4	species_19	59.0	94.8
effector_4	species_20	35.7	50.4
effector_4	species_21	29.2	26.6
effector_4	species_22	63.7	69.9
effector_4	species_23	13.1	24.8
effector_4	species_24	50.8	15.0
effector_4	species_25	21.1	3.1
effector_4	species_26	69.9	2.1
effector_4	species_27	28.0	40.8
effector_4	species_28	40.1	7.3
effector_4	species_29	39.1	46.0
effector_4	species_30	23.1	2.8
effector_4	species_31	28.7	59.5
effector_4	species_32	59.1	80.8
effector_4	species_33	15.0	2.8
effector_4	species_34	34.4	97.0
effector_4	species_35	88.9	14.8
effector_4	species_36	8.3	64.9
effector_4	species_37	52.0	42.8
effector_4	species_38	84.6	38.4
effector_5	species_0	14.1	84.1
effector_5	species_1	84.2	50.7
effector_5	species_2	93.6	21.0
effector_5	species_3	8.0	71.8
effector_5	species_4	87.3	66.2
effector_5	species_5	77.6	29.3
effector_5	species_6	35.1	57.9
effector_5	species_7	89.9	88.5
effector_5	species_8	28.3	24.7
effector_5	species_9	2.9	56.7
effector_5	species_10	74.3	52.9
effector_5	species_11	19.8	83.3
effector_5	species_12	89.8	68.6
effector_5	species_13	31.9	67.6
effector_5	species_14	21.5	61.0
effector_5	species_15	2.5	28.9
effector_5	species_16	51.7	85.2
effector_5	species_17	45.1	19.0
effector_5	species_18	57.1	10.7
effector_5	species_19	6.1	31.1
effector_5	species_20	42.2	92.1
effector_5	species_21	85.2	2.7
effector_5	species_22	22.7	43.3
effector_5	species_23	31.6	40.7
effector_5	species_24	46.2	59.0
effector_5	species_25	26.3	37.2
effector_5	species_26	95.5	93.2
effector_5	species_27	28.3	70.8
effector_5	species_28	59.6	37.3
effector_5	species_29	10.6	88.2
effector_5	species_30	41.6	16.2
effector_5	species_31	75.2	20.3
effector_5	species_32	53.7	8.2
effector_5	species_33	97.3	77.1
effector_5	species_34	48.8	2.6
effector_5	species_35	82.8	71.5
effector_5	species_36	46.9	47.2
effector_5	species_37	4.4	64.6
effector_5	species_38	23.4	25.5
effector_6	species_0	82.3	20.8
effector_6	species_1	35.1	98.0
effector_6	species_2	45.9	40.3
effector_6	species_3	0.6	40.3
effector_6	species_4	25.8	86.4
effector_6	species_5	11.3	67.0
effector_6	species_6	52.1	50.7
effector_6	species_7	28.2	84.6
effector_6	species_8	37.0	22.7
effector_6	species_9	27.5	22.7
effector_6	species_10	49.9	15.7
effector_6	species_11	31.4	2.6
effector_6	species_12	46.2	57.7
effector_6	species_13	80.9	84.2
effector_6	species_14	42.7	59.8
effector_6	species_15	85.1	71.9
effector_6	species_16	66.9	67.0
effector_6	species_17	69.0	35.9
effector_6	species_18	73.7	92.2
effector_6	species_19	18.4	20.7
effector_6	species_20	26.3	35.2
effector_6	species_21	52.1	77.6
effector_6	species_22	4.7	68.3
effector_6	species_23	85.3	61.6
effector_6	species_24	64.4	28.0
effector_6	species_25	25.8	67.3
effector_6	species_26	27.7	22.9
effector_6	species_27	18.4	97.8
effector_6	species_28	81.4	47.9
effector_6	species_29	17.8	92.3
effector_6	species_30	19.1	8.0
effector_6	species_31	18.6	93.9
effector_6	species_32	2.5	97.7
effector_6	species_33	21.6	12.1
effector_6	species_34	52.5	30.3
effector_6	species_35	90.0	95.8
effector_6	species_36	13.2	65.5
effector_6	species_37	1.7	64.3
effector_6	species_38	98.0	82.9
effector_7	species_0	27.1	40.3
effector_7	species_1	60.1	70.4
effector_7	species_2	92.2	78.2
effector_7	species_3	37.1	56.9
effector_7	species_4	48.2	63.2
effector_7	species_5	94.3	80.5
effector_7	species_6	16.6	88.2
effector_7	species_7	10.8	17.3
effector_7	species_8	33.5	22.7
effector_7	species_9	24.4	45.1
effector_7	species_10	0.5	95.3
effector_7	species_11	46.4	53.7
effector_7	species_12	79.6	34.4
effector_7	species_13	25.3	6.2
effector_7	species_14	72.0	84.5
effector_7	species_15	49.2	66.3
effector_7	species_16	36.0	91.7
effector_7	species_17	7.6	82.2
effector_7	species_18	64.8	42.9
effector_7	species_19	91.0	52.9
effector_7	species_20	8.3	41.9
effector_7	species_21	44.8	85.8
effector_7	species_22	70.1	60.3
effector_7	species_23	13.9	27.5
effector_7	species_24	81.9	18.8
effector_7	species_25	22.8	20.2
effector_7	species_26	82.6	74.8
effector_7	species_27	89.1	27.1
effector_7	species_28	9.9	60.5
effector_7	species_29	67.9	43.5
effector_7	species_30	66.0	18.7
effector_7	species_31	66.4	25.4
effector_7	species_32	88.9	17.8
effector_7	species_33	56.1	12.3
effector_7	species_34	64.8	59.4
effector_7	species_35	22.6	33.6
effector_7	species_36	10.1	66.5
effector_7	species_37	85.9	59.5
effector_7	species_38	36.4	19.7
effector_8	species_0	75.0	92.9
effector_8	species_1	4.0	48.6
effector_8	species_2	5.9	1.7
effector_8	species_3	88.8	38.8
effector_8	species_4	92.1	4.6
effector_8	species_5	32.9	79.5
effector_8	species_6	15.3	91.0
effector_8	species_7	86.1	93.6
effector_8	species_8	83.8	56.3
effector_8	species_9	84.9	89.8
effector_8	species_10	7.7	68.1
effector_8	species_11	91.3	80.1
effector_8	species_12	86.7	37.3
effector_8	species_13	65.5	93.7
effector_8	species_14	18.8	58.8
effector_8	species_15	39.3	97.0
effector_8	species_16	32.9	39.9
effector_8	species_17	75.4	3.5
effector_8	species_18	62.0	76.7
effector_8	species_19	89.9	91.3
effector_8	species_20	56.1	67.8
effector_8	species_21	10.3	57.2
effector_8	species_22	68.1	53.4
effector_8	species_23	79.8	24.9
effector_8	species_24	94.1	72.0
effector_8	species_25	87.2	20.2
effector_8	species_26	92.7	76.0
effector_8	species_27	28.6	89.2
effector_8	species_28	65.6	42.2
effector_8	species_29	3.1	4.8
effector_8	species_30	77.0	51.5
effector_8	species_31	92.7	88.9
effector_8	species_32	62.5	1.6
effector_8	species_33	63.2	79.0
effector_8	species_34	5.4	69.0
effector_8	species_35	29.9	23.7
effector_8	species_36	18.2	68.5
effector_8	species_37	11.7	17.4
effector_8	species_38	64.3	5.1
effector_9	species_0	40.0	80.4
effector_9	species_1	90.4	58.9
effector_9	species_2	15.6	26.5
effector_9	species_3	87.9	43.3
effector_9	species_4	61.6	11.1
effector_9	species_5	97.7	76.1
effector_9	species_6	54.4	96.1
effector_9	species_7	55.3	73.2
effector_9	species_8	21.2	26.9
effector_9	species_9	29.3	78.0
effector_9	species_10	39.6	9.7
effector_9	species_11	16.2	55.2
effector_9	species_12	73.8	61.7
effector_9	species_13	81.8	63.7
effector_9	species_14	46.9	80.8
effector_9	species_15	39.7	34.6
effector_9	species_16	56.8	9.4
effector_9	species_17	87.0	11.8
effector_9	species_18	6.5	61.6
effector_9	species_19	2.4	48.2
effector_9	species_20	55.4	88.2
effector_9	species_21	21.6	64.5
effector_9	species_22	97.7	48.2
effector_9	species_23	15.4	85.0
effector_9	species_24	73.2	61.3
effector_9	species_25	43.2	25.5
effector_9	species_26	41.0	82.9
effector_9	species_27	13.5	99.8
effector_9	species_28	12.5	79.5
effector_9	species_29	93.5	93.8
effector_9	species_30	30.1	61.8
effector_9	species_31	55.4	81.9
effector_9	species_32	5.3	72.6
effector_9	species_33	13.9	21.8
effector_9	species_34	79.2	57.9
effector_9	species_35	95.1	49.1
effector_9	species_36	75.3	85.7
effector_9	species_37	0.8	84.9
effector_9	species_38	71.2	3.8
effector_10	species_0	84.6	61.1
effector_10	species_1	77.4	95.7
effector_10	species_2	35.1	93.8
effector_10	species_3	92.4	30.4
effector_10	species_4	14.0	84.9
effector_10	species_5	85.1	31.1
effector_10	species_6	59.1	8.8
effector_10	species_7	64.6	62.2
effector_10	species_8	79.1	58.0
effector_10	species_9	64.7	77.9
effector_10	species_10	97.6	22.2
effector_10	species_11	1.6	33.9
effector_10	species_12	34.1	33.2
effector_10	species_13	77.0	38.7
effector_10	species_14	18.8	63.2
effector_10	species_15	92.4	93.7
effector_10	species_16	15.6	28.5
effector_10	species_17	33.4	96.5
effector_10	species_18	40.7	34.4
effector_10	species_19	84.0	7.6
effector_10	species_20	51.7	13.7
effector_10	species_21	13.3	56.7
effector_10	species_22	50.7	58.1
effector_10	species_23	52.2	40.8
effector_10	species_24	9.9	31.4
effector_10	species_25	22.7	82.0
effector_10	species_26	26.1	13.1
effector_10	species_27	89.5	17.2
effector_10	species_28	50.9	37.5
effector_10	species_29	98.8	60.0
effector_10	species_30	17.5	56.4
effector_10	species_31	78.7	58.3
effector_10	species_32	21.6	28.6
effector_10	species_33	31.2	78.4
effector_10	species_34	37.1	49.2
effector_10	species_35	73.5	62.9
effector_10	species_36	29.3	89.8
effector_10	species_37	18.5	61.6
effector_10	species_38	0.1	76.0
effector_11	species_0	77.1	14.1
effector_11	species_1	93.5	18.0
effector_11	species_2	14.1	51.7
effector_11	species_3	82.5	25.5
effector_11	species_4	87.5	92.2
effector_11	species_5	92.7	9.9
effector_11	species_6	98.2	16.1
effector_11	species_7	17.9	57.7
effector_11	species_8	74.4	14.5
effector_11	species_9	77.1	91.1
effector_11	species_10	70.4	89.5
effector_11	species_11	82.3	24.8
effector_11	species_12	40.7	80.1
effector_11	species_13	91.1	44.1
effector_11	species_14	32.7	88.0
effector_11	species_15	3.3	25.1
effector_11	species_16	92.7	12.2
effector_11	species_17	38.7	25.2
effector_11	species_18	52.7	70.5
effector_11	species_19	78.7	63.4
effector_11	species_20	40.2	27.8
effector_11	species_21	63.1	15.9
effector_11	species_22	91.7	13.8
effector_11	species_23	64.6	70.0
effector_11	species_24	42.8	10.9
effector_11	species_25	2.9	69.2
effector_11	species_26	63.5	87.1
effector_11	species_27	38.1	67.7
effector_11	species_28	93.4	38.0
effector_11	species_29	88.2	20.5
effector_11	species_30	75.7	71.3
effector_11	species_31	40.3	5.6
effector_11	species_32	24.3	74.3
effector_11	species_33	73.1	68.4
effector_11	species_34	26.3	57.7
effector_11	species_35	95.3	7.0
effector_11	species_36	71.6	84.4
effector_11	species_37	27.1	28.8
effector_11	species_38	75.1	29.4
effector_12	species_0	40.0	4.4
effector_12	species_1	86.3	29.0
effector_12	species_2	73.7	68.5
effector_12	species_3	58.4	61.1
effector_12	species_4	14.9	77.6
effector_12	species_5	87.7	61.4
effector_12	species_6	0.8	95.4
effector_12	species_7	80.3	48.3
effector_12	species_8	93.5	3.6
effector_12	species_9	87.5	54.1
effector_12	species_10	53.8	52.0
effector_12	species_11	66.4	7.8
effector_12	species_12	60.0	84.4
effector_12	species_13	51.6	67.2
effector_12	species_14	27.3	22.8
effector_12	species_15	60.6	94.1
effector_12	species_16	68.9	33.7
effector_12	species_17	19.9	36.2
effector_12	species_18	29.9	99.1
effector_12	species_19	81.5	52.2
effector_12	species_20	38.7	96.6
effector_12	species_21	52.5	58.2
effector_12	species_22	69.6	80.7
effector_12	species_23	83.4	67.4
effector_12	species_24	66.3	67.8
effector_12	species_25	16.2	40.1
effector_12	species_26	42.4	43.4
effector_12	species_27	83.0	91.7
effector_12	species_28	17.4	31.5
effector_12	species_29	37.1	31.3
effector_12	species_30	71.3	89.9
effector_12	species_31	81.0	83.2
effector_12	species_32	64.4	35.0
effector_12	species_33	99.0	18.3
effector_12	species_34	90.3	64.7
effector_12	species_35	40.7	35.4
effector_12	species_36	3.5	7.7
effector_12	species_37	81.7	81.3
effector_12	species_38	56.0	5.2
effector_13	species_0	23.9	41.9
effector_13	species_1	1.1	12.0
effector_13	species_2	14.1	98.7
effector_13	species_3	0.2	27.6
effector_13	species_4	42.6	91.3
effector_13	species_5	97.8	10.8
effector_13	species_6	81.3	57.5
effector_13	species_7	34.2	89.5
effector_13	species_8	91.7	61.0
effector_13	species_9	58.3	26.9
effector_13	species_10	68.3	22.9
effector_13	species_11	94.9	19.4
effector_13	species_12	23.0	52.1
effector_13	species_13	90.5	5.6
effector_13	species_14	52.3	36.5
effector_13	species_15	0.2	28.3
effector_13	species_16	36.8	86.5
effector_13	species_17	42.1	13.7
effector_13	species_18	94.7	50.4
effector_13	species_19	39.3	78.6
effector_13	species_20	70.8	23.2
effector_13	species_21	48.8	95.2
effector_13	species_22	10.4	73.0
effector_13	species_23	80.8	44.6
effector_13	species_24	17.0	91.4
effector_13	species_25	42.6	82.6
effector_13	species_26	92.9	79.0
effector_13	species_27	79.5	24.2
effector_13	species_28	66.5	5.7
effector_13	species_29	77.9	60.6
effector_13	species_30	97.1	66.9
effector_13	species_31	53.5	16.7
effector_13	species_32	86.7	75.1
effector_13	species_33	25.3	96.0
effector_13	species_34	97.6	90.0
effector_13	species_35	19.6	67.0
effector_13	species_36	57.4	41.5
effector_13	species_37	39.2	31.0
effector_13	species_38	75.7	25.5
effector_14	species_0	36.2	26.2
effector_14	species_1	11.1	26.6
effector_14	species_2	28.7	59.4
effector_14	species_3	89.9	27.8
effector_14	species_4	81.5	94.6
effector_14	species_5	64.4	33.2
effector_14	species_6	29.9	99.2
effector_14	species_7	33.6	40.8
effector_14	species_8	36.6	33.2
effector_14	species_9	72.5	32.8
effector_14	species_10	47.9	73.4
effector_14	species_11	46.3	1.6
effector_14	species_12	19.5	98.6
effector_14	species_13	89.3	18.6
effector_14	species_14	26.6	76.3
effector_14	species_15	51.5	27.6
effector_14	species_16	66.1	21.7
effector_14	species_17	61.5	54.9
effector_14	species_18	33.6	92.7
effector_14	species_19	75.9	57.3
effector_14	species_20	59.0	39.4
effector_14	species_21	71.8	24.0
effector_14	species_22	89.0	55.0
effector_14	species_23	77.3	84.7
effector_14	species_24	37.9	67.6
effector_14	species_25	21.9	11.8
effector_14	species_26	51.9	62.9
effector_14	species_27	52.8	3.5
effector_14	species_28	88.7	80.0
effector_14	species_29	55.0	67.5
effector_14	species_30	36.3	89.4
effector_14	species_31	42.5	33.4
effector_14	species_32	60.2	79.1
effector_14	species_33	3.0	8.0
effector_14	species_34	75.9	97.8
effector_14	species_35	49.8	72.2
effector_14	species_36	22.2	39.4
effector_14	species_37	94.4	65.8
effector_14	species_38	85.4	88.4
effector_15	species_0	57.4	68.6
effector_15	species_1	98.8	45.9
effector_15	species_2	44.8	31.4
effector_15	species_3	62.9	95.9
effector_15	species_4	65.2	88.6
effector_15	species_5	94.6	37.6
effector_15	species_6	8.7	64.9
effector_15	species_7	70.5	95.4
effector_15	species_8	39.4	96.8
effector_15	species_9	68.7	35.6
effector_15	species_10	71.0	60.9
effector_15	species_11	25.0	46.1
effector_15	species_12	49.3	84.1
effector_15	species_13	53.7	95.7
effector_15	species_14	89.4	25.4
effector_15	species_15	36.2	8.5
effector_15	species_16	44.2	89.0
effector_15	species_17	62.9	52.9
effector_15	species_18	92.7	55.2
effector_15	species_19	76.7	10.2
effector_15	species_20	25.4	45.6
effector_15	species_21	93.4	1.4
effector_15	species_22	7.7	64.7
effector_15	species_23	48.6	92.0
effector_15	species_24	8.1	96.9
effector_15	species_25	57.6	3.0
effector_15	species_26	85.7	18.7
effector_15	species_27	67.1	52.3
effector_15	species_28	3.5	97.7
effector_15	species_29	75.5	55.1
effector_15	species_30	67.5	93.7
effector_15	species_31	95.0	12.4
effector_15	species_32	75.2	63.0
effector_15	species_33	59.6	47.1
effector_15	species_34	34.2	13.3
effector_15	species_35	55.7	55.7
effector_15	species_36	69.8	70.1
effector_15	species_37	24.9	85.3
effector_15	species_38	18.5	66.5
effector_16	species_0	18.7	60.2
effector_16	species_1	55.7	45.5
effector_16	species_2	56.7	79.2
effector_16	species_3	86.1	81.3
effector_16	species_4	30.0	68.5
effector_16	species_5	25.7	66.6
effector_16	species_6	57.4	61.3
effector_16	species_7	50.4	11.6
effector_16	species_8	59.0	29.7
effector_16	species_9	0.2	70.0
effector_16	species_10	25.6	20.9
effector_16	species_11	92.3	4.4
effector_16	species_12	17.0	25.5
effector_16	species_13	90.7	22.8
effector_16	species_14	18.6	14.4
effector_16	species_15	79.1	15.7
effector_16	species_16	90.8	55.3
effector_16	species_17	19.8	81.9
effector_16	species_18	42.3	61.7
effector_16	species_19	88.2	98.9
effector_16	species_20	4.3	96.6
effector_16	species_21	81.5	89.9
effector_16	species_22	95.5	59.7
effector_16	species_23	4.1	68.6
effector_16	species_24	7.6	10.7
effector_16	species_25	18.9	86.8
effector_16	species_26	93.1	67.1
effector_16	species_27	32.5	9.1
effector_16	species_28	49.7	82.2
effector_16	species_29	57.1	91.8
effector_16	species_30	97.9	90.6
effector_16	species_31	96.7	84.8
effector_16	species_32	68.2	95.9
effector_16	species_33	6.6	12.6
effector_16	species_34	85.0	21.0
effector_16	species_35	58.1	74.4
effector_16	species_36	1.1	41.5
effector_16	species_37	45.8	66.8
effector_16	species_38	23.7	2.5
effector_17	species_0	99.9	58.7
effector_17	species_1	41.9	8.5
effector_17	species_2	59.8	92.3
effector_17	species_3	50.3	81.6
effector_17	species_4	6.4	85.8
effector_17	species_5	23.9	78.5
effector_17	species_6	52.6	16.7
effector_17	species_7	68.1	26.4
effector_17	species_8	89.6	42.7
effector_17	species_9	4.7	14.2
effector_17	species_10	69.3	87.4
effector_17	species_11	5.7	2.7
effector_17	species_12	13.9	82.2
effector_17	species_13	57.3	81.7
effector_17	species_14	38.1	57.5
effector_17	species_15	16.1	18.9
effector_17	species_16	68.0	22.8
effector_17	species_17	15.8	10.8
effector_17	species_18	75.6	17.1
effector_17	species_19	82.8	33.4
effector_17	species_20	75.0	70.1
effector_17	species_21	91.6	64.8
effector_17	species_22	75.8	52.5
effector_17	species_23	36.9	74.2
effector_17	species_24	56.5	39.7
effector_17	species_25	70.9	17.7
effector_17	species_26	46.9	35.0
effector_17	species_27	83.3	89.3
effector_17	species_28	0.5	35.0
effector_17	species_29	78.9	84.2
effector_17	species_30	25.8	17.6
effector_17	species_31	41.8	15.8
effector_17	species_32	60.4	32.4
effector_17	species_33	9.5	23.5
effector_17	species_34	63.6	78.3
effector_17	species_35	89.4	70.7
effector_17	species_36	86.6	40.3
effector_17	species_37	96.6	5.8
effector_17	species_38	78.5	2.1
effector_18	species_0	18.1	61.5
effector_18	species_1	19.6	51.4
effector_18	species_2	74.4	74.9
effector_18	species_3	74.1	21.9
effector_18	species_4	71.3	50.9
effector_18	species_5	0.4	68.2
effector_18	species_6	27.2	61.4
effector_18	species_7	4.1	6.4
effector_18	species_8	52.2	80.0
effector_18	species_9	87.5	45.7
effector_18	species_10	71.9	57.3
effector_18	species_11	95.7	37.0
effector_18	species_12	35.2	63.8
effector_18	species_13	49.3	69.2
effector_18	species_14	48.6	33.7
effector_18	species_15	97.0	90.9
effector_18	species_16	63.6	39.0
effector_18	species_17	84.9	45.3
effector_18	species_18	32.7	31.2
effector_18	species_19	85.8	23.5
effector_18	species_20	78.6	77.2
effector_18	species_21	60.0	65.8
effector_18	species_22	64.3	44.4
effector_18	species_23	48.0	49.4
effector_18	species_24	66.2	60.7
effector_18	species_25	27.4	33.9
effector_18	species_26	68.6	54.5
effector_18	species_27	53.1	43.2
effector_18	species_28	94.7	16.8
effector_18	species_29	90.0	66.0
effector_18	species_30	34.0	7.4
effector_18	species_31	98.0	0.8
effector_18	species_32	55.1	68.8
effector_18	species_33	27.8	32.4
effector_18	species_34	30.4	45.0
effector_18	species_35	88.2	49.4
effector_18	species_36	31.4	5.6
effector_18	species_37	8.4	92.6
effector_18	species_38	24.8	60.1
effector_19	species_0	32.3	2.9
effector_19	species_1	13.9	98.9
effector_19	species_2	33.0	34.9
effector_19	species_3	67.8	76.9
effector_19	species_4	64.9	82.5
effector_19	species_5	93.6	61.4
effector_19	species_6	66.9	60.8
effector_19	species_7	93.3	84.6
effector_19	species_8	68.0	53.1
effector_19	species_9	17.3	75.3
effector_19	species_10	11.8	81.0
effector_19	species_11	48.6	60.9
effector_19	species_12	85.5	65.2
effector_19	species_13	35.9	16.5
effector_19	species_14	1.3	58.6
effector_19	species_15	51.9	38.5
effector_19	species_16	45.2	57.6
effector_19	species_17	27.1	33.8
effector_19	species_18	4.2	56.5
effector_19	species_19	40.4	77.1
effector_19	species_20	41.9	98.1
effector_19	species_21	83.0	2.0
effector_19	species_22	7.6	97.8
effector_19	species_23	71.8	28.5
effector_19	species_24	95.7	63.8
effector_19	species_25	78.4	28.1
effector_19	species_26	94.1	1.2
effector_19	species_27	87.0	78.5
effector_19	species_28	23.5	99.4
effector_19	species_29	62.0	19.1
effector_19	species_30	68.4	99.8
effector_19	species_31	0.2	11.3
effector_19	species_32	89.9	89.4
effector_19	species_33	71.7	51.0
effector_19	species_34	19.3	98.9
effector_19	species_35	17.8	92.4
effector_19	species_36	48.7	53.1
effector_19	species_37	40.2	16.9
effector_19	species_38	85.5	90.3
effector_20	species_0	49.3	91.5
effector_20	species_1	36.2	15.8
effector_20	species_2	39.2	95.4
effector_20	species_3	82.5	61.7
effector_20	species_4	13.7	6.9
effector_20	species_5	38.3	17.7
effector_20	species_6	25.7	52.5
effector_20	species_7	74.6	52.9
effector_20	species_8	20.2	49.0
effector_20	species_9	72.2	14.6
effector_20	species_10	79.9	0.3
effector_20	species_11	44.9	40.4
effector_20	species_12	68.5	70.9
effector_20	species_13	76.9	50.5
effector_20	species_14	1.3	38.1
effector_20	species_15	41.4	24.0
effector_20	species_16	37.9	13.4
effector_20	species_17	92.8	26.4
effector_20	species_18	39.2	8.2
effector_20	species_19	42.1	13.9
effector_20	species_20	26.3	97.1
effector_20	species_21	0.2	19.1
effector_20	species_22	61.1	39.3
effector_20	species_23	27.1	44.4
effector_20	species_24	27.3	7.0
effector_20	species_25	91.8	28.7
effector_20	species_26	30.4	38.4
effector_20	species_27	53.1	99.7
effector_20	species_28	41.9	62.0
effector_20	species_29	95.2	50.0
effector_20	species_30	47.0	46.0
effector_20	species_31	13.3	56.2
effector_20	species_32	11.1	41.6
effector_20	species_33	62.6	71.4
effector_20	species_34	68.1	80.7
effector_20	species_35	88.5	90.2
effector_20	species_36	68.3	29.9
effector_20	species_37	17.5	13.3
effector_20	species_38	7.3	2.3
effector_21	species_0	74.6	99.3
effector_21	species_1	85.7	28.4
